signature	lineage	gene	direction	meta_logFC	source
lineage_CD4_T	CD4_T	MASTL	up	0.799921141958824	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF791	up	0.389698474938528	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CDKL3	up	0.503015616338251	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LAX1	up	0.49516865988567	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SCNM1	down	-0.384080283509116	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	YIPF4	down	-0.361598625898495	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MRP63	down	-0.276341574261154	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SETD7	up	0.726294770494038	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	BOLA1	down	-0.601009510442986	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NRBF2	up	0.447370121617922	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	STAU1	up	0.352895442697167	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SULT1A1	down	-0.590344977171681	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ICA1L	down	-0.602341227140181	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DSEL	down	-0.704709299976285	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	STAT6	down	-0.42453880594172	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPP1R3E	down	-0.618906264464763	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MTMR4	down	-0.452182519993939	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CYB561D1	down	-0.699041071613741	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NAPEPLD	down	-0.583225254047219	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPM1N	down	-0.579726682859566	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RNF125	up	0.540492723347131	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLFN5	down	-0.312907652726137	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SH2D3A	down	-0.488932119646106	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CD96	up	0.318155822496753	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	YES1	up	0.711519093039158	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DOK2	up	0.400410628956258	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GIMAP6	down	-0.48739613453475	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PRDX1	up	0.295131207623961	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CIB1	up	0.260176959004324	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FAM46A	up	0.572694825618059	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LINC00861	down	-0.974323400264656	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PNPLA8	up	0.471661849619636	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM50A	up	0.270800042515498	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	WDR47	up	0.769917919962356	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SNRPB	up	0.289959727667439	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C2orf68	down	-0.493477149371548	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	KIF5B	up	0.315905496764481	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ATXN7L3B	down	-0.366033803909111	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	COQ10B	up	0.387524419474779	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CCDC47	up	0.370083508418738	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ELMOD3	down	-0.376023754621976	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CHRAC1	up	0.408710467138967	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDX17	down	-0.271183136035778	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CDC25B	down	-0.462836578762045	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FTSJ2	down	-0.490642108785468	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	KIF13B	up	0.626563558253246	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NFATC1	up	0.422357033476025	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CCDC107	up	0.332873953445412	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LPXN	up	0.331200610634789	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDX1	down	-0.445264000928564	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ATF6B	down	-0.297460301764778	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FAM118A	up	0.335792520340564	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	JAGN1	down	-0.332767045045727	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF350	down	-0.471585229808095	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-473M20.7	down	-0.51677102633912	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HIST1H1D	down	-0.407399420229724	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF561	down	-0.50756365232393	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DCLRE1C	down	-0.391018800167503	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PCF11	up	0.304712565273008	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CMTM6	up	0.267334887708843	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PKM	up	0.348599650899355	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PNKP	down	-0.33233593946343	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RASA4	down	-0.629447983993099	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EML4	up	0.297239238939405	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LINC00909	down	-0.467062741087516	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AL592183.1	down	-0.32965145238727	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EID2B	down	-0.530360877363612	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF169	down	-0.697530497503404	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMBIM6	up	0.294754090652439	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF514	down	-0.709288750142269	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	hsa-mir-8072	down	-0.745700422261593	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ACTG1	up	0.226589853344687	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF493	down	-0.515610998419819	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FAM122C	up	0.515040996833446	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPCS	down	-0.329950206086644	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZBTB21	up	0.758757801241223	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SAP18	up	0.248831499862862	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	VDAC1	up	0.27527117606117	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NUP160	down	-0.355354391695005	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MAZ	up	0.41194269845702	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MZF1	down	-0.42829944376658	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP5-1180E21.5	down	-0.593735902739359	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RNF170	down	-0.418013069844678	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-139H15.1	down	-0.444299512718562	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C16orf80	up	0.412150425144511	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HNRNPA0	up	0.292551821121179	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARSG	down	-0.411732953089136	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GBP3	down	-0.442940143237708	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC19A3	down	-0.643212454045756	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GTF2H2	down	-0.425689026604548	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-1399P15.1	up	0.440742826335359	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RBPJ	up	0.510777727505509	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMBIM1	up	0.369108648571679	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ST3GAL1	up	0.314723838703784	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	WDR89	down	-0.493419605077042	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C1orf131	down	-0.410702397471681	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LIMD2	down	-0.279527831656987	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SBDS	up	0.37389834408573	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	THEM4	down	-0.306377049115575	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PLCE1	down	-0.637353335113584	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ESYT1	down	-0.283755202917381	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ISOC1	up	0.466210875820947	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EI24	down	-0.321522206497975	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF33B	down	-0.383568202372727	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RBM12B	down	-0.452525025039592	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PIM3	up	0.830368376041669	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CASP2	down	-0.367923146104555	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SGMS1	up	0.457414568855619	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CTA-292E10.6	down	-0.536963724191238	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ST3GAL2	down	-0.505790073583555	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	WDR73	down	-0.387286143871022	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM66	up	0.269262942531145	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF766	down	-0.480801107543434	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PHF19	up	0.435552977370699	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	B3GALT4	down	-0.486105823192867	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MRPS18C	down	-0.325062992865077	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LL22NC03-2H8.5	down	-0.541878420176305	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PSMD5-AS1	down	-0.391920941514042	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AC104532.4	down	-0.462402111087049	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RPS10	down	-0.2896930807264	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GALT	down	-0.344252178206572	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM109	up	0.358813699917818	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AES	down	-0.323236773049419	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-473M20.14	down	-0.660442386647276	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MED23	down	-0.486155798353815	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARRDC2	up	0.519893739213981	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TRA2A	up	0.279840394335757	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NOP56	up	0.274364966295018	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ISG20	up	0.220292746967729	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARHGAP30	down	-0.2446208205206	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	YME1L1	up	0.354111835180274	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CLPTM1	up	0.39694250923018	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CES2	down	-0.47784974861733	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	UBL4A	down	-0.391198959200808	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF576	down	-0.471983658200084	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LEPROTL1	up	0.262211146884006	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C19orf25	down	-0.29779217160442	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP5-1057J7.6	down	-0.799174040165146	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LRRN3	down	-0.682052391241456	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-442H21.2	up	0.672449312637221	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EWSR1	up	0.245585596491055	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PIM2	up	0.303446368054951	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MX1	up	0.370927894345067	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NXF1	up	0.416813055314384	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	KIAA0907	down	-0.321593168328143	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TRMT10B	down	-0.366800145533387	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ASXL2	up	0.366999072142719	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TCP1	up	0.337813552086419	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RTN3	up	0.310253827319326	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF507	down	-0.562568472245108	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LAPTM5	up	0.21960880802683	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-658F2.8	down	-0.651728717114922	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	IFIT5	down	-0.506287342997864	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LENG8-AS1	down	-0.832527906374391	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PPP4R2	up	0.336989204421485	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF611	down	-0.483146602630047	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDX5	up	0.20136200685338	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZBED5	down	-0.320788802755765	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM68	down	-0.42362791135262	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	BIRC2	up	0.259270791555852	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NUP43	down	-0.475074998777088	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	UBE2B	up	0.264071739588845	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RBM39	up	0.234797003682674	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP4-758J18.2	down	-0.518736455426684	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PLAC8	down	-0.298177632307368	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PDDC1	down	-0.477201255049937	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMA16	down	-0.290523324715078	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NHP2L1	up	0.234166741145567	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PLAT	up	0.743325379760801	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MB21D1	up	0.49072850470896	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FOXO1	up	0.382145976243595	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM11	down	-0.429185254335296	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FANCF	down	-0.585457396500486	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RPP38	down	-0.378194128688426	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RALB	up	0.425113089820017	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	STK4	up	0.283959996510643	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF583	down	-0.480468458206846	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NSUN5	down	-0.469452167147224	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NSUN3	down	-0.41432977873464	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MAP1LC3B2	up	0.478323981239625	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TACC1	up	0.293481965495579	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ALOX5AP	up	0.251820696132039	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ARRDC5	down	-0.542167181946204	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	AK3	down	-0.322891011945212	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	BIN3	down	-0.348374290834046	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RSRC2	up	0.209660356919264	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NOL12	down	-0.322532740169382	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EXOG	down	-0.379614080845805	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TMEM209	down	-0.458699712856012	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NAAA	down	-0.326483931495395	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SH2D1A	up	0.285801684863298	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GSK3B	up	0.316680935097526	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SKI	up	0.429978209330138	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	VCP	up	0.326604497762837	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PURA	down	-0.365528782032154	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF701	down	-0.447400134689086	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNHIT6	down	-0.39341354456828	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DEDD2	up	0.335797341089726	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RBBP6	up	0.269325693998343	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FBXO7	up	0.244638787028821	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CRTC2	up	0.447174964785105	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MIEF1	down	-0.464002752423016	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DNTTIP2	up	0.279952249965165	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EAPP	down	-0.285377905564961	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	KRT1	down	-0.750469841182877	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RBM43	down	-0.410357324008116	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NDEL1	up	0.362701596830433	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	COX19	down	-0.296730991295335	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CBR4	down	-0.375913515435967	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ESCO1	down	-0.268774937193734	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DBT	down	-0.361707368256837	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CHD2	up	0.245267347286951	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CHCHD3	up	0.29748221501087	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NFKB1	up	0.350233438712106	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SMCHD1	up	0.312734222636336	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ENOSF1	down	-0.308331777411395	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ASXL1	up	0.350956348960091	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CASP10	down	-0.383490256587853	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ENTPD1-AS1	down	-0.528554173035345	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SLC38A9	down	-0.53791209464197	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SPG11	down	-0.294563260820128	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LPAR6	down	-0.351079362009056	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	FBXL15	down	-0.351467359840116	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HNRNPA3	up	0.184654752637499	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CLEC11A	down	-0.755912913856248	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HIST1H2BN	up	0.562515550629071	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CD5	up	0.279600757421895	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ST7L	up	0.396808605145989	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CDK16	up	0.621013818099909	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SDE2	up	0.440388685045658	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LINC00116	down	-0.276070212281674	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C1orf50	down	-0.305232351694701	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EXOSC1	down	-0.246859847430306	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDX27	up	0.265414720251619	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RGPD5	up	0.576241943204372	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RBM6	down	-0.23859166277792	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ALAS1	up	0.479639095823259	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RANGAP1	up	0.375301098095525	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF101	down	-0.336091793956536	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	EEFSEC	down	-0.369815224172029	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GTF2H2C	down	-0.468049566058929	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF276	down	-0.326794753943894	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CCDC53	up	0.250477828025838	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PAFAH1B1	up	0.245272397090389	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	KIAA1586	down	-0.366108841082089	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	SFR1	down	-0.326446666941153	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	THAP11	down	-0.437578745461437	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	CTD-2368P22.1	down	-0.411768768525733	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MMD	up	0.465599060648772	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-66N24.4	down	-0.343131648623995	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF226	down	-0.32056941417893	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ZNF32	down	-0.275559962806073	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MTFP1	up	0.472856038135945	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PDK1	down	-0.414604784240435	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP3-400N23.6	down	-0.555228165475319	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MRPL46	down	-0.381918495070258	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RP11-448A19.1	down	-0.596920378262605	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MED6	down	-0.261744235813702	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	HSD17B7	up	0.278527786089291	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	NBPF1	down	-0.377902347194535	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MED21	up	0.281706323415687	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	VRK2	up	0.380955928360137	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ETV6	up	0.423514481471259	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	THAP3	down	-0.406124616717325	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	TRIM52-AS1	down	-0.314575314158546	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	ABT1	down	-0.289426378802401	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PFDN6	down	-0.276863829244289	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PSMD14	up	0.28128930418571	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PRPS1	up	0.280633042846851	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	DDAH2	up	0.431897261967806	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LINC00847	down	-0.489798157537433	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PIK3R1	up	0.354372403121735	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MDM4	down	-0.280732338071356	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	C6orf120	down	-0.340117844008632	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PTMA	up	0.166729009898392	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	MPC2	up	0.220527291225734	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	GADD45GIP1	down	-0.277421779753211	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PTPN13	up	0.556876217379994	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	LBH	up	0.212695154776463	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	PIGM	down	-0.491430732401485	Gate6b_persistent_stress_excluded
lineage_CD4_T	CD4_T	RABL2B	down	-0.304388510227352	Gate6b_persistent_stress_excluded
